1	-4.035000	54.000000	-19.137444	-50.793462	83.352727	80.234561	40.173302	
2	-4.035000	53.963989	-20.081515	-53.077508	79.584592	77.767878	42.668664	
3	-4.035000	53.927979	-21.119116	-55.507039	75.840207	75.432750	41.544765	
4	-4.035000	53.891968	-22.264075	-58.086808	72.123275	73.241762	43.377008	
5	-4.035000	53.855957	-23.532890	-60.819743	68.438266	71.208220	48.031494	
6	-4.035000	53.819946	-24.945332	-63.706341	64.790629	69.345977	48.592645	
7	-4.035000	53.783936	-26.525205	-66.744047	61.187046	67.669176	44.562142	
8	-4.035000	53.747925	-28.301264	-69.926648	57.635784	66.191913	44.542569	
9	-4.035000	53.711914	-30.308329	-73.243776	54.147135	64.927807	44.559963	
10	-4.035000	53.675903	-32.588570	-76.680586	50.734020	63.889514	44.570550	
11	-4.035000	53.639893	-35.192904	-80.217739	47.412752	63.088183	44.577360	
12	-4.035000	53.603882	-38.182290	-83.831729	44.204040	62.532924	45.912901	
13	-4.035000	53.567871	-41.628478	-87.495607	41.134233	62.230326	49.705049	
14	-4.035000	53.531860	-45.613295	-91.180069	38.236799	62.184075	44.894244	
15	-4.035000	53.495850	-50.224808	-94.854807	35.553908	62.394743	43.666468	
16	-4.035000	53.459839	-55.547838	-98.489993	33.137708	62.859746	38.945861	
17	-4.035000	53.423828	-61.645633	-102.057686	31.050521	63.573504	32.921527	
18	-4.035000	53.387818	-68.530995	-105.533041	29.362591	64.527762	25.324816	
19	-4.035000	53.351807	-76.130932	-108.895158	28.145843	65.712044	20.686878	
21	-3.973735	53.999984	-16.450770	-48.866524	82.128365	77.176499	34.163716	
22	-3.973735	53.963974	-17.279649	-51.180740	78.300306	74.606089	35.398612	
23	-3.973735	53.927963	-18.193527	-53.655734	74.490317	72.165948	40.499626	
24	-3.973735	53.891952	-19.205642	-56.298624	70.701318	69.869726	41.494381	
25	-3.973735	53.855942	-20.331984	-59.114661	66.936877	67.732064	46.674590	
26	-3.973735	53.819931	-21.592009	-62.106465	63.201378	65.768422	46.672516	
27	-3.973735	53.783920	-23.009551	-65.273163	59.500278	63.994822	41.653160	
28	-3.973735	53.747909	-24.614004	-68.609526	55.840412	62.427465	42.534658	
29	-3.973735	53.711899	-26.441851	-72.105171	52.230451	61.082228	43.651071	
30	-3.973735	53.675888	-28.538610	-75.744008	48.681499	59.974060	44.542587	
31	-3.973735	53.639877	-30.961261	-79.504028	45.207925	59.116295	43.969131	
32	-3.973735	53.603866	-33.781129	-83.357619	41.828513	58.519944	44.825900	
33	-3.973735	53.567856	-37.086971	-87.272442	38.568023	58.193045	48.303408	
34	-3.973735	53.531845	-40.987466	-91.212881	35.459274	58.140143	45.016712	
35	-3.973735	53.495834	-45.611156	-95.141895	32.545779	58.361983	42.894994	
36	-3.973735	53.459823	-51.099773	-99.023082	29.884698	58.855459	37.506735	
37	-3.973735	53.423813	-57.587789	-102.822647	27.549273	59.613825	30.496299	
38	-3.973735	53.387802	-65.159093	-106.511019	25.628688	60.627142	23.048238	
39	-3.973735	53.351791	-73.777932	-110.063972	24.221821	61.882886	15.522850	
40	-3.973735	53.315780	-83.216115	-113.463134	23.421433	63.366647	14.955195	
41	-3.912470	53.999969	-13.689640	-46.785109	81.086394	74.210443	37.729366	
42	-3.912470	53.963958	-14.392146	-49.120678	77.205829	71.530921	39.678478	
43	-3.912470	53.927947	-15.168879	-51.633477	73.338100	68.979379	42.787938	
44	-3.912470	53.891937	-16.031922	-54.333653	69.485348	66.570533	40.711814	
45	-3.912470	53.855926	-16.996042	-57.229575	65.650211	64.320420	41.875044	
46	-3.912470	53.819915	-18.079444	-60.326872	61.835966	62.246254	41.870165	
47	-3.912470	53.783904	-19.304783	-63.627278	58.046731	60.366175	41.744256	
48	-3.912470	53.747894	-20.700527	-67.127384	54.287746	58.698836	41.744249	
49	-3.912470	53.711883	-22.302820	-70.817439	50.565754	57.262821	41.711413	
50	-3.912470	53.675872	-24.158004	-74.680351	46.889568	56.075907	43.774338	
51	-3.912470	53.639861	-26.326090	-78.691190	43.270863	55.154177	43.765673	
52	-3.912470	53.603851	-28.885420	-82.817363	39.725351	54.511084	44.726355	
53	-3.912470	53.567840	-31.938810	-87.019682	36.274498	54.156556	45.424913	
54	-3.912470	53.531829	-35.621064	-91.254282	32.948065	54.096268	44.747638	
55	-3.912470	53.495819	-40.106685	-95.475248	29.787758	54.331197	44.949024	
56	-3.912470	53.459808	-45.613446	-99.637531	26.852301	54.857551	36.446479	
57	-3.912470	53.423797	-52.390493	-103.699759	24.223573	55.667066	30.453909	
58	-3.912470	53.387786	-60.667366	-107.626471	22.011742	56.747623	23.993949	
59	-3.912470	53.351776	-70.532629	-111.389539	20.353182	58.084097	16.875326	
60	-3.912470	53.315765	-81.747795	-114.968703	19.390388	59.659294	12.114685	
61	-3.851205	53.999953	-10.863848	-44.535596	80.233918	71.347869	40.661640	
62	-3.851205	53.963943	-11.429885	-46.880846	76.309331	68.554034	39.858876	
63	-3.851205	53.927932	-12.057234	-49.420693	72.392998	65.884687	40.653226	
64	-3.851205	53.891921	-12.756249	-52.169097	68.486338	63.355567	42.854033	
65	-3.851205	53.855910	-13.539703	-55.138552	64.591103	60.984120	40.980111	
66	-3.851205	53.819900	-14.423527	-58.338877	60.709495	58.789433	40.756596	
67	-3.851205	53.783889	-15.427812	-61.775712	56.844304	56.791999	41.805879	
68	-3.851205	53.747878	-16.578223	-65.448771	52.999121	55.013310	41.786117	
69	-3.851205	53.711867	-17.907985	-69.349994	49.178642	53.475198	41.333376	
70	-3.851205	53.675857	-19.460750	-73.461914	45.389102	52.198933	42.431739	
71	-3.851205	53.639846	-21.294770	-77.756550	41.638954	51.204099	43.742986	
72	-3.851205	53.603835	-23.489052	-82.195309	37.939875	50.507329	42.864268	
73	-3.851205	53.567824	-26.152490	-86.730182	34.308394	50.121055	44.156962	
74	-3.851205	53.531814	-29.437335	-91.306355	30.768449	50.052466	43.564354	
75	-3.851205	53.495803	-33.558365	-95.865952	27.355604	50.302861	37.628743	
76	-3.851205	53.459792	-38.817333	-100.352340	24.123858	50.867531	34.817971	
77	-3.851205	53.423781	-45.623738	-104.714188	21.156370	51.736186	29.473684	
78	-3.851205	53.387771	-54.475338	-108.908631	18.580188	52.893851	21.674277	
79	-3.851205	53.351760	-65.799699	-112.903072	16.578743	54.322052	16.922293	
81	-3.789940	53.999938	-7.984882	-42.104087	79.577030	68.601737	41.969357	
82	-3.789940	53.963927	-8.405880	-44.443900	75.617851	65.688793	38.490740	
83	-3.789940	53.927916	-8.873370	-46.996135	71.663208	62.895440	36.264057	
84	-3.789940	53.891905	-9.395432	-49.779480	67.713892	60.238314	38.665263	
85	-3.789940	53.855895	-9.982107	-52.811766	63.770895	57.736229	41.289395	
86	-3.789940	53.819884	-10.646033	-56.108552	59.835464	55.410191	40.014422	
87	-3.789940	53.783873	-11.403325	-59.681203	55.909199	53.283260	40.879929	
88	-3.789940	53.747863	-12.274834	-63.534488	51.994174	51.380169	40.190721	
89	-3.789940	53.711852	-13.287995	-67.663839	48.093138	49.726625	40.031121	
90	-3.789940	53.675841	-14.479577	-72.052638	44.209790	48.348238	41.629123	
91	-3.789940	53.639830	-15.899896	-76.670099	40.349240	47.269085	43.172351	
92	-3.789940	53.603820	-17.619426	-81.470478	36.518718	46.510000	40.782218	
93	-3.789940	53.567809	-19.739495	-86.394306	32.728768	46.086802	44.627635	
94	-3.789940	53.531798	-22.410019	-91.371910	28.995306	46.008760	40.810039	
95	-3.789940	53.495787	-25.859616	-96.328940	25.343308	46.277619	37.922740	
96	-3.789940	53.459777	-30.447031	-101.192849	21.813728	46.887414	33.024085	
97	-3.789940	53.423766	-36.745205	-105.899014	18.476854	47.825104	29.347045	
98	-3.789940	53.387755	-45.650877	-110.395235	15.457992	49.071896	20.473902	
99	-3.789940	53.351744	-58.380556	-114.644001	12.980942	50.604948	17.825319	
101	-3.728675	53.999922	-5.065721	-39.476904	79.120599	65.986585	36.370280	
102	-3.728675	53.963911	-5.335036	-41.792084	75.137054	62.950448	37.935097	
103	-3.728675	53.927901	-5.634500	-44.337252	71.155353	60.027393	35.910298	
104	-3.728675	53.891890	-5.969456	-47.136787	67.175827	57.234749	37.889069	
105	-3.728675	53.855879	-6.346582	-50.215286	63.198886	54.592532	38.622423	
106	-3.728675	53.819868	-6.774338	-53.595994	59.225051	52.123624	39.099076	
107	-3.728675	53.783858	-7.263594	-57.298482	55.254992	49.853779	40.306291	
108	-3.728675	53.747847	-7.828550	-61.335442	51.289586	47.811359	41.901310	
109	-3.728675	53.711836	-8.488109	-65.708710	47.330001	46.026647	43.899802	
110	-3.728675	53.675826	-9.267973	-70.404870	43.377833	44.530641	41.173987	
111	-3.728675	53.639815	-10.203975	-75.391337	39.435312	43.353239	39.365902	
112	-3.728675	53.603804	-11.347531	-80.614130	35.505650	42.520915	39.716174	
113	-3.728675	53.567793	-12.774975	-85.998727	31.593648	42.054162	39.712341	
114	-3.728675	53.531783	-14.604339	-91.454848	27.706785	41.965182	41.335516	
115	-3.728675	53.495772	-17.027228	-96.884781	23.857353	42.256360	35.887684	
116	-3.728675	53.459761	-20.373469	-102.193572	20.066903	42.919959	30.536592	
117	-3.728675	53.423750	-25.251425	-107.298496	16.376445	43.939111	23.217716	
118	-3.728675	53.387740	-32.869039	-112.135644	12.872266	45.289817	17.170824	
119	-3.728675	53.351729	-45.724394	-116.662544	9.757179	46.943467	16.210142	
120	-3.728675	53.315718	-68.077274	-120.857246	7.530592	48.869318	9.704158	
121	-3.667410	53.999907	-2.120520	-36.641296	78.868110	63.518598	30.285280	
122	-3.667410	53.963896	-2.233778	-38.907979	74.870995	60.356274	34.253145	
123	-3.667410	53.927885	-2.359810	-41.420866	70.874206	57.298753	34.253350	
124	-3.667410	53.891874	-2.500906	-44.210963	66.877801	54.363718	35.494118	
125	-3.667410	53.855864	-2.659936	-47.311170	62.881853	51.572088	35.528389	
126	-3.667410	53.819853	-2.840548	-50.754759	58.886455	48.948404	37.303895	
127	-3.667410	53.783842	-3.047451	-54.572764	54.891728	46.521092	37.651732	
128	-3.667410	53.747831	-3.286829	-58.789950	50.897828	44.322423	40.053762	
129	-3.667410	53.711821	-3.566967	-63.419198	46.904969	42.387995	42.754618	
130	-3.667410	53.675810	-3.899229	-68.454612	42.913439	40.755450	38.020602	
131	-3.667410	53.639799	-4.299623	-73.864426	38.923650	39.462271	38.311492	
132	-3.667410	53.603788	-4.791444	-79.585840	34.936195	38.542634	37.259117	
133	-3.667410	53.567778	-5.409939	-85.524490	30.951976	38.023651	40.412022	
134	-3.667410	53.531767	-6.211059	-91.560725	26.972431	37.921775	34.871983	
135	-3.667410	53.495756	-7.289187	-97.562631	22.999981	38.240341	33.442431	
136	-3.667410	53.459746	-8.816650	-103.402669	19.039074	38.969038	28.795906	
137	-3.667410	53.423735	-11.143801	-108.973015	15.098790	40.085507	21.828641	
138	-3.667410	53.387724	-15.101499	-114.195278	11.200921	41.558505	14.906926	
139	-3.667410	53.351713	-23.183255	-119.023113	7.412676	43.351707	12.946804	
140	-3.667410	53.315703	-46.040051	-123.438937	4.054001	45.427208	7.608703	
141	-3.606145	53.999891	0.835773	-33.586418	78.821519	61.215578	29.971795	
142	-3.606145	53.963880	0.880450	-35.775599	74.821968	57.925648	30.029079	
143	-3.606145	53.927869	0.930173	-38.224340	70.822466	54.730374	31.182412	
144	-3.606145	53.891859	0.985848	-40.970971	66.823026	51.647332	32.027278	
145	-3.606145	53.855848	1.048612	-44.058162	62.823655	48.697839	31.989270	
146	-3.606145	53.819837	1.119910	-47.531786	58.824371	45.907645	32.083184	
147	-3.606145	53.783827	1.201610	-51.438394	54.825190	43.307550	35.055768	
148	-3.606145	53.747816	1.296167	-55.820572	50.826139	40.933796	38.861494	
149	-3.606145	53.711805	1.406875	-60.709500	46.827250	38.827917	44.859142	
150	-3.606145	53.675794	1.538255	-66.114470	42.828569	37.035636	35.587983	
151	-3.606145	53.639784	1.696694	-72.010465	38.830158	35.604342	33.788534	
152	-3.606145	53.603773	1.891506	-78.327005	34.832113	34.578891	34.108363	
153	-3.606145	53.567762	2.136835	-84.943681	30.834575	33.996029	30.588393	
154	-3.606145	53.531751	2.455242	-91.697756	26.837771	33.878605	31.825966	
155	-3.606145	53.495741	2.885063	-98.405174	22.842087	34.231412	31.483274	
156	-3.606145	53.459730	3.497085	-104.889261	18.848231	35.040247	22.146247	
157	-3.606145	53.423719	4.438029	-111.006684	14.857684	36.274618	17.338546	
158	-3.606145	53.387708	6.069132	-116.662002	10.874083	37.892964	14.245138	
159	-3.606145	53.351698	9.578276	-121.808668	6.909458	39.848527	10.238758	
160	-3.606145	53.315687	22.229319	-126.440467	3.039001	42.094338	5.686600	
161	-3.544880	53.999875	3.787864	-30.304580	78.981193	59.096818	28.534287	
162	-3.544880	53.963865	3.989752	-32.381936	74.990397	55.679991	29.234937	
163	-3.544880	53.927854	4.214334	-34.727350	71.000636	52.345856	26.736138	
164	-3.544880	53.891843	4.465655	-37.386683	67.012096	49.111259	24.648238	
165	-3.544880	53.855832	4.748780	-40.413389	63.025010	45.997202	24.560369	
166	-3.544880	53.819822	5.070138	-43.868351	59.039669	43.029863	22.572310	
167	-3.544880	53.783811	5.438009	-47.818189	55.056455	40.241714	27.509002	
168	-3.544880	53.747800	5.863241	-52.330819	51.075864	37.672558	36.095534	
169	-3.544880	53.711790	6.360323	-57.466548	47.098563	35.370150	39.411296	
170	-3.544880	53.675779	6.949049	-63.263161	43.125459	33.389716	35.330162	
171	-3.544880	53.639768	7.657167	-69.714911	39.157834	31.791485	28.826368	
172	-3.544880	53.603757	8.524796	-76.749544	35.197536	30.635334	28.269126	
173	-3.544880	53.567747	9.612095	-84.213467	31.247356	29.972464	33.202637	
174	-3.544880	53.531736	11.013393	-91.878602	27.311680	29.835773	30.204098	
175	-3.544880	53.495725	12.884948	-99.477441	23.397832	30.232396	25.852323	
176	-3.544880	53.459714	15.504150	-106.755795	19.518945	31.141966	20.382882	
177	-3.544880	53.423704	19.408997	-113.519365	15.700949	32.521470	15.647726	
178	-3.544880	53.387693	25.767557	-119.655122	12.002101	34.314279	13.100349	
179	-3.544880	53.351682	37.463371	-125.126006	8.577939	36.459475	6.312907	
180	-3.544880	53.315671	61.705916	-129.950469	5.925508	38.898800	6.026146	
181	-3.483615	53.999860	6.720593	-26.792763	79.345886	57.182804	25.187596	
182	-3.483615	53.963849	7.076409	-28.718929	75.374825	53.642543	24.274785	
183	-3.483615	53.927838	7.471786	-30.914401	71.406995	50.171423	23.676099	
184	-3.483615	53.891828	7.913665	-33.431883	67.442964	46.784834	22.392775	
185	-3.483615	53.855817	8.410697	-36.335604	63.483446	43.502524	22.419010	
186	-3.483615	53.819806	8.973807	-39.702902	59.529342	40.349948	22.425800	
187	-3.483615	53.783795	9.616974	-43.624647	55.581804	37.359962	23.465846	
188	-3.483615	53.747785	10.358375	-48.202758	51.642342	34.574776	31.203145	
189	-3.483615	53.711774	11.222058	-53.541772	47.712953	32.047828	34.639139	
190	-3.483615	53.675763	12.240483	-59.730025	43.796351	29.844786	30.858933	
191	-3.483615	53.639752	13.458473	-66.806494	39.896299	28.042094	28.054392	
192	-3.483615	53.603742	14.939544	-74.715269	36.018177	26.720903	25.824300	
193	-3.483615	53.567731	16.776442	-83.264642	32.169914	25.954848	27.500030	
194	-3.483615	53.531720	19.109312	-92.123855	28.363670	25.793437	27.329450	
195	-3.483615	53.495710	22.158305	-100.883402	24.618937	26.247829	23.570620	
196	-3.483615	53.459699	26.284199	-109.159940	20.968699	27.287276	19.496161	
197	-3.483615	53.423688	32.102678	-116.685787	17.472281	28.848609	13.905907	
198	-3.483615	53.387677	40.685810	-123.337732	14.243414	30.852695	10.573688	
199	-3.483615	53.351667	53.780650	-129.111234	11.509521	33.219500	8.201082	
201	-3.422350	53.999844	9.619392	-23.054296	79.912791	55.494728	22.230949	
202	-3.422350	53.963834	10.123468	-24.785855	75.971973	51.837863	22.074067	
203	-3.422350	53.927823	10.682651	-26.778108	72.037679	48.235495	21.160053	
204	-3.422350	53.891812	11.306376	-29.088613	68.111039	44.700805	19.208999	
205	-3.422350	53.855801	12.006323	-31.790586	64.193457	41.251191	19.231491	
206	-3.422350	53.819791	12.797120	-34.977037	60.286702	37.909886	22.131938	
207	-3.422350	53.783780	13.697312	-38.764992	56.393020	34.708184	21.549028	
208	-3.422350	53.747769	14.730733	-43.298077	52.515321	31.688428	26.351899	
209	-3.422350	53.711758	15.928472	-48.743270	48.657427	28.907694	31.969763	
210	-3.422350	53.675748	17.331757	-55.273296	44.824450	26.441500	26.624793	
211	-3.422350	53.639737	18.996249	-63.021146	41.023377	24.385467	27.112490	
212	-3.422350	53.603726	20.998578	-71.995916	37.263970	22.850578	20.236928	
213	-3.422350	53.567715	23.446435	-81.977785	33.560237	21.946451	25.203192	
214	-3.422350	53.531705	26.494333	-92.469414	29.932849	21.751883	26.966797	
215	-3.422350	53.495694	30.368063	-102.799672	26.413281	22.285466	20.902547	
216	-3.422350	53.459683	35.400941	-112.354948	23.050971	23.497647	20.950581	
217	-3.422350	53.423672	42.079006	-120.765876	19.925690	25.291040	12.916006	
218	-3.422350	53.387662	51.062251	-127.931944	17.167378	27.552385	9.429380	
219	-3.422350	53.351651	63.049595	-133.933137	14.980141	30.176663	6.962800	
221	-3.361085	53.999829	12.470709	-19.100522	80.677645	54.053762	19.569279	
222	-3.361085	53.963818	13.115283	-20.591873	76.776877	50.291013	19.577274	
223	-3.361085	53.927807	13.828760	-22.323033	72.886867	46.567831	19.103243	
224	-3.361085	53.891796	14.622550	-24.352824	69.009432	42.894517	18.333880	
225	-3.361085	53.855786	15.510658	-26.759110	65.146819	39.285064	15.430106	
226	-3.361085	53.819775	16.510443	-29.645949	61.301828	35.758814	18.500346	
227	-3.361085	53.783764	17.643639	-33.153125	57.477999	32.342995	20.229399	
228	-3.361085	53.747753	18.937766	-37.467696	53.679850	29.076549	23.795340	
229	-3.361085	53.711743	20.428072	-42.834374	49.913248	26.015804	26.415012	
230	-3.361085	53.675732	22.160259	-49.553810	46.185910	23.242167	24.387344	
231	-3.361085	53.639721	24.194321	-57.940589	42.508164	20.870421	22.642928	
232	-3.361085	53.603711	26.609938	-68.190379	38.894084	19.051261	19.314486	
233	-3.361085	53.567700	29.514007	-80.128235	35.363193	17.953455	20.424714	
234	-3.361085	53.531689	33.050751	-92.983893	31.943090	17.711648	21.662320	
235	-3.361085	53.495678	37.414098	-105.550397	28.673445	18.359692	14.794595	
236	-3.361085	53.459668	42.858978	-116.767198	25.611949	19.810453	18.720021	
237	-3.361085	53.423657	49.699739	-126.150511	22.842443	21.905016	10.141708	
238	-3.361085	53.387646	58.264689	-133.732580	20.483713	24.478670	4.544154	
239	-3.361085	53.351635	68.750995	-139.788400	18.691914	27.396730	12.779758	
241	-3.299820	53.999813	15.262353	-14.952152	81.634883	52.880111	17.673171	
242	-3.299820	53.963802	16.037953	-16.158341	77.783088	49.026409	19.412360	
243	-3.299820	53.927792	16.894196	-17.569577	73.947029	45.198133	18.410488	
244	-3.299820	53.891781	17.843898	-19.240757	70.129292	41.402340	16.369563	
245	-3.299820	53.855770	18.902626	-21.247168	66.333036	37.648853	12.373065	
246	-3.299820	53.819759	20.089430	-23.694127	62.562176	33.951708	17.956049	
247	-3.299820	53.783749	21.427816	-26.731907	58.821593	30.331515	17.814148	
248	-3.299820	53.747738	22.947020	-30.578633	55.117453	26.819453	18.992577	
249	-3.299820	53.711727	24.683700	-35.553722	51.457627	23.464127	21.819005	
250	-3.299820	53.675716	26.684153	-42.118736	47.852283	20.343241	21.309361	
251	-3.299820	53.639706	29.007219	-50.895188	44.314722	17.582081	20.141289	
252	-3.299820	53.603695	31.727938	-62.541817	40.862548	15.375683	16.662269	
253	-3.299820	53.567684	34.941905	-77.239910	37.519344	13.989055	15.964933	
254	-3.299820	53.531674	38.769745	-93.816883	34.316967	13.673903	16.549800	
